SYMBOL	gs_name
RPA2	G11_exhausted_cellcycle
LLPH	G11_exhausted_cellcycle
PRPF31	G11_exhausted_cellcycle
TSN	G11_exhausted_cellcycle
PCCB	G11_exhausted_cellcycle
CKAP2	G11_exhausted_cellcycle
APOPT1	G11_exhausted_cellcycle
BLOC1S1	G11_exhausted_cellcycle
GEM	G11_exhausted_cellcycle
DEK	G11_exhausted_cellcycle
THYN1	G11_exhausted_cellcycle
NDUFB10	G11_exhausted_cellcycle
ALG8	G11_exhausted_cellcycle
CNOT10	G11_exhausted_cellcycle
ARL2	G11_exhausted_cellcycle
SEH1L	G11_exhausted_cellcycle
MRPS18B	G11_exhausted_cellcycle
DDT	G11_exhausted_cellcycle
SMPD4	G11_exhausted_cellcycle
PPP2R5D	G11_exhausted_cellcycle
DPM1	G11_exhausted_cellcycle
PSMC1	G11_exhausted_cellcycle
ADH5	G11_exhausted_cellcycle
NRAS	G11_exhausted_cellcycle
DDX1	G11_exhausted_cellcycle
MT2A	G11_exhausted_cellcycle
MRPS7	G11_exhausted_cellcycle
RPF1	G11_exhausted_cellcycle
TCEB1	G11_exhausted_cellcycle
MED8	G11_exhausted_cellcycle
ARPC5L	G11_exhausted_cellcycle
PPM1G	G11_exhausted_cellcycle
CXCL13	G11_exhausted_cellcycle
FTSJ1	G11_exhausted_cellcycle
KLHDC3	G11_exhausted_cellcycle
ACOT8	G11_exhausted_cellcycle
PFDN2	G11_exhausted_cellcycle
TOR1A	G11_exhausted_cellcycle
PIN1	G11_exhausted_cellcycle
SLC35B2	G11_exhausted_cellcycle
ORC3	G11_exhausted_cellcycle
MPHOSPH9	G11_exhausted_cellcycle
PSMD9	G11_exhausted_cellcycle
FUNDC2	G11_exhausted_cellcycle
ETFB	G11_exhausted_cellcycle
C1QBP	G11_exhausted_cellcycle
NDUFB7	G11_exhausted_cellcycle
EIF1AY	G11_exhausted_cellcycle
TALDO1	G11_exhausted_cellcycle
NELFE	G11_exhausted_cellcycle
NUP188	G11_exhausted_cellcycle
ANP32B	G11_exhausted_cellcycle
NAA20	G11_exhausted_cellcycle
CISD2	G11_exhausted_cellcycle
RFXANK	G11_exhausted_cellcycle
UCHL3	G11_exhausted_cellcycle
TMEM70	G11_exhausted_cellcycle
MRP63	G11_exhausted_cellcycle
PSMA4	G11_exhausted_cellcycle
RAB27A	G11_exhausted_cellcycle
UTP18	G11_exhausted_cellcycle
COX7B	G11_exhausted_cellcycle
C11orf73	G11_exhausted_cellcycle
MRPL18	G11_exhausted_cellcycle
XPOT	G11_exhausted_cellcycle
UBL7	G11_exhausted_cellcycle
VDAC1	G11_exhausted_cellcycle
ACAT1	G11_exhausted_cellcycle
MRE11A	G11_exhausted_cellcycle
HIST1H2BK	G11_exhausted_cellcycle
SLC4A2	G11_exhausted_cellcycle
MTFP1	G11_exhausted_cellcycle
KIAA0020	G11_exhausted_cellcycle
COX5A	G11_exhausted_cellcycle
MRPL9	G11_exhausted_cellcycle
SF3B3	G11_exhausted_cellcycle
SLC25A46	G11_exhausted_cellcycle
TMEM261	G11_exhausted_cellcycle
DPY30	G11_exhausted_cellcycle
MRPS24	G11_exhausted_cellcycle
TMEM209	G11_exhausted_cellcycle
CADM1	G11_exhausted_cellcycle
AAGAB	G11_exhausted_cellcycle
PPP4C	G11_exhausted_cellcycle
POLR2F	G11_exhausted_cellcycle
RTCB	G11_exhausted_cellcycle
GABPB1	G11_exhausted_cellcycle
AL353354.2	G11_exhausted_cellcycle
PCMT1	G11_exhausted_cellcycle
EXOC5	G11_exhausted_cellcycle
LAMTOR2	G11_exhausted_cellcycle
GID8	G11_exhausted_cellcycle
TXN	G11_exhausted_cellcycle
TRNAU1AP	G11_exhausted_cellcycle
FAM111A	G11_exhausted_cellcycle
ALG5	G11_exhausted_cellcycle
CNP	G11_exhausted_cellcycle
DDX49	G11_exhausted_cellcycle
CALM3	G11_exhausted_cellcycle
GARS	G11_exhausted_cellcycle
BCCIP	G11_exhausted_cellcycle
CHID1	G11_exhausted_cellcycle
DBI	G11_exhausted_cellcycle
SNRNP35	G11_exhausted_cellcycle
WDR61	G11_exhausted_cellcycle
TRIM28	G11_exhausted_cellcycle
PSMD10	G11_exhausted_cellcycle
HARS	G11_exhausted_cellcycle
MRPS34	G11_exhausted_cellcycle
NOLC1	G11_exhausted_cellcycle
PSMC4	G11_exhausted_cellcycle
TARS	G11_exhausted_cellcycle
PSMC2	G11_exhausted_cellcycle
PA2G4	G11_exhausted_cellcycle
PLEKHJ1	G11_exhausted_cellcycle
ABT1	G11_exhausted_cellcycle
GPAA1	G11_exhausted_cellcycle
ALG3	G11_exhausted_cellcycle
AK3	G11_exhausted_cellcycle
TUBA1C	G11_exhausted_cellcycle
MPC2	G11_exhausted_cellcycle
LBR	G11_exhausted_cellcycle
AK2	G11_exhausted_cellcycle
SPATS2L	G11_exhausted_cellcycle
NOP16	G11_exhausted_cellcycle
C1D	G11_exhausted_cellcycle
CASP2	G11_exhausted_cellcycle
TADA3	G11_exhausted_cellcycle
EIF6	G11_exhausted_cellcycle
NDUFA9	G11_exhausted_cellcycle
SFXN1	G11_exhausted_cellcycle
SRP68	G11_exhausted_cellcycle
TREX1	G11_exhausted_cellcycle
PDS5B	G11_exhausted_cellcycle
PSMD3	G11_exhausted_cellcycle
ANP32E	G11_exhausted_cellcycle
COPS8	G11_exhausted_cellcycle
GPN1	G11_exhausted_cellcycle
MRPL49	G11_exhausted_cellcycle
MT1X	G11_exhausted_cellcycle
PLRG1	G11_exhausted_cellcycle
DCXR	G11_exhausted_cellcycle
MYO7A	G11_exhausted_cellcycle
APOA1BP	G11_exhausted_cellcycle
SMIM19	G11_exhausted_cellcycle
VPRBP	G11_exhausted_cellcycle
EIF2B1	G11_exhausted_cellcycle
IMMT	G11_exhausted_cellcycle
MRPL43	G11_exhausted_cellcycle
STX10	G11_exhausted_cellcycle
POLR2K	G11_exhausted_cellcycle
SRSF10	G11_exhausted_cellcycle
PPIF	G11_exhausted_cellcycle
PPA1	G11_exhausted_cellcycle
FASLG	G11_exhausted_cellcycle
MAZ	G11_exhausted_cellcycle
NDUFC1	G11_exhausted_cellcycle
GSTO1	G11_exhausted_cellcycle
VPS72	G11_exhausted_cellcycle
VTA1	G11_exhausted_cellcycle
ATP5G3	G11_exhausted_cellcycle
ABCF1	G11_exhausted_cellcycle
DDX41	G11_exhausted_cellcycle
ILF2	G11_exhausted_cellcycle
SHFM1	G11_exhausted_cellcycle
OVCA2	G11_exhausted_cellcycle
TRAF2	G11_exhausted_cellcycle
POLR2G	G11_exhausted_cellcycle
VMA21	G11_exhausted_cellcycle
EIF4EBP1	G11_exhausted_cellcycle
C17orf49	G11_exhausted_cellcycle
RTN3	G11_exhausted_cellcycle
SAMM50	G11_exhausted_cellcycle
PPP1R7	G11_exhausted_cellcycle
RHEB	G11_exhausted_cellcycle
NDUFB2	G11_exhausted_cellcycle
COPS7B	G11_exhausted_cellcycle
DNPH1	G11_exhausted_cellcycle
RBM10	G11_exhausted_cellcycle
PMF1	G11_exhausted_cellcycle
PSMD2	G11_exhausted_cellcycle
SYNCRIP	G11_exhausted_cellcycle
MDH1	G11_exhausted_cellcycle
TIFA	G11_exhausted_cellcycle
NUBP2	G11_exhausted_cellcycle
CLTA	G11_exhausted_cellcycle
C9orf114	G11_exhausted_cellcycle
MRPS27	G11_exhausted_cellcycle
DCTN5	G11_exhausted_cellcycle
FOPNL	G11_exhausted_cellcycle
DDX56	G11_exhausted_cellcycle
HTRA2	G11_exhausted_cellcycle
GUSB	G11_exhausted_cellcycle
GRHPR	G11_exhausted_cellcycle
RBM42	G11_exhausted_cellcycle
TRIM59	G11_exhausted_cellcycle
DNAJC15	G11_exhausted_cellcycle
COX20	G11_exhausted_cellcycle
NDUFB11	G11_exhausted_cellcycle
RGS3	G11_exhausted_cellcycle
AURKAIP1	G11_exhausted_cellcycle
COA4	G11_exhausted_cellcycle
CDC27	G11_exhausted_cellcycle
KHDRBS1	G11_exhausted_cellcycle
BAD	G11_exhausted_cellcycle
NDUFC2	G11_exhausted_cellcycle
USMG5	G11_exhausted_cellcycle
YDJC	G11_exhausted_cellcycle
EMG1	G11_exhausted_cellcycle
NDUFS8	G11_exhausted_cellcycle
API5	G11_exhausted_cellcycle
SGTA	G11_exhausted_cellcycle
NMI	G11_exhausted_cellcycle
PHPT1	G11_exhausted_cellcycle
ETHE1	G11_exhausted_cellcycle
ORMDL2	G11_exhausted_cellcycle
RFC1	G11_exhausted_cellcycle
FAM96A	G11_exhausted_cellcycle
PHAX	G11_exhausted_cellcycle
GPS1	G11_exhausted_cellcycle
ABRACL	G11_exhausted_cellcycle
MED24	G11_exhausted_cellcycle
DDX39A	G11_exhausted_cellcycle
C14orf2	G11_exhausted_cellcycle
TSTA3	G11_exhausted_cellcycle
DDB2	G11_exhausted_cellcycle
CMC2	G11_exhausted_cellcycle
TXNRD1	G11_exhausted_cellcycle
TRAPPC4	G11_exhausted_cellcycle
DBF4	G11_exhausted_cellcycle
POLR2J	G11_exhausted_cellcycle
TUBA1B	G11_exhausted_cellcycle
GNL2	G11_exhausted_cellcycle
UBE2V2	G11_exhausted_cellcycle
RPUSD3	G11_exhausted_cellcycle
COX16	G11_exhausted_cellcycle
MKI67IP	G11_exhausted_cellcycle
NOL11	G11_exhausted_cellcycle
CWC15	G11_exhausted_cellcycle
UBE2A	G11_exhausted_cellcycle
DCTN2	G11_exhausted_cellcycle
ADI1	G11_exhausted_cellcycle
PSME3	G11_exhausted_cellcycle
SLC35A4	G11_exhausted_cellcycle
UQCRC1	G11_exhausted_cellcycle
PPP1CC	G11_exhausted_cellcycle
ASF1A	G11_exhausted_cellcycle
LSM7	G11_exhausted_cellcycle
TMEM256	G11_exhausted_cellcycle
HYPK	G11_exhausted_cellcycle
LYPLA1	G11_exhausted_cellcycle
DHX15	G11_exhausted_cellcycle
ABCE1	G11_exhausted_cellcycle
HBS1L	G11_exhausted_cellcycle
HNRNPR	G11_exhausted_cellcycle
ANKRD54	G11_exhausted_cellcycle
WDR36	G11_exhausted_cellcycle
TAF12	G11_exhausted_cellcycle
CLPP	G11_exhausted_cellcycle
APOBEC3F	G11_exhausted_cellcycle
COMMD3-BMI1	G11_exhausted_cellcycle
PROSC	G11_exhausted_cellcycle
DGCR6L	G11_exhausted_cellcycle
PARP1	G11_exhausted_cellcycle
CHRAC1	G11_exhausted_cellcycle
MRPL55	G11_exhausted_cellcycle
DNAJC19	G11_exhausted_cellcycle
ZBTB8OS	G11_exhausted_cellcycle
PGD	G11_exhausted_cellcycle
TSR2	G11_exhausted_cellcycle
COX8A	G11_exhausted_cellcycle
SMARCA4	G11_exhausted_cellcycle
HMGA1	G11_exhausted_cellcycle
GCHFR	G11_exhausted_cellcycle
MRPL53	G11_exhausted_cellcycle
AATF	G11_exhausted_cellcycle
NUP160	G11_exhausted_cellcycle
PTRHD1	G11_exhausted_cellcycle
URM1	G11_exhausted_cellcycle
SPAG7	G11_exhausted_cellcycle
CHD1L	G11_exhausted_cellcycle
GNAI3	G11_exhausted_cellcycle
WDR46	G11_exhausted_cellcycle
UFD1L	G11_exhausted_cellcycle
ILK	G11_exhausted_cellcycle
ZMAT2	G11_exhausted_cellcycle
FBL	G11_exhausted_cellcycle
USP39	G11_exhausted_cellcycle
UROD	G11_exhausted_cellcycle
RBX1	G11_exhausted_cellcycle
PUF60	G11_exhausted_cellcycle
RAB11A	G11_exhausted_cellcycle
GYG1	G11_exhausted_cellcycle
TMEM167A	G11_exhausted_cellcycle
FAM104A	G11_exhausted_cellcycle
SMIM12	G11_exhausted_cellcycle
PRDX4	G11_exhausted_cellcycle
RNPS1	G11_exhausted_cellcycle
CHMP2A	G11_exhausted_cellcycle
ISY1	G11_exhausted_cellcycle
TMEM126B	G11_exhausted_cellcycle
NUP50	G11_exhausted_cellcycle
MRPL34	G11_exhausted_cellcycle
CD38	G11_exhausted_cellcycle
STAMBP	G11_exhausted_cellcycle
SF3B4	G11_exhausted_cellcycle
SNX4	G11_exhausted_cellcycle
TAF9	G11_exhausted_cellcycle
BCAP29	G11_exhausted_cellcycle
SRP19	G11_exhausted_cellcycle
MIEN1	G11_exhausted_cellcycle
NELFCD	G11_exhausted_cellcycle
MMADHC	G11_exhausted_cellcycle
SEC61G	G11_exhausted_cellcycle
UBE2L3	G11_exhausted_cellcycle
ECHS1	G11_exhausted_cellcycle
FAM195B	G11_exhausted_cellcycle
CSNK2A1	G11_exhausted_cellcycle
MIF4GD	G11_exhausted_cellcycle
KATNBL1	G11_exhausted_cellcycle
COASY	G11_exhausted_cellcycle
ATP5I	G11_exhausted_cellcycle
C1orf174	G11_exhausted_cellcycle
SRSF4	G11_exhausted_cellcycle
NDUFS4	G11_exhausted_cellcycle
TMEM208	G11_exhausted_cellcycle
SF3A3	G11_exhausted_cellcycle
NASP	G11_exhausted_cellcycle
RSRC1	G11_exhausted_cellcycle
SDHC	G11_exhausted_cellcycle
COMMD3	G11_exhausted_cellcycle
MCRS1	G11_exhausted_cellcycle
CPSF6	G11_exhausted_cellcycle
HSBP1	G11_exhausted_cellcycle
ZCCHC17	G11_exhausted_cellcycle
COPS4	G11_exhausted_cellcycle
SF3B5	G11_exhausted_cellcycle
CACYBP	G11_exhausted_cellcycle
ESD	G11_exhausted_cellcycle
NOP10	G11_exhausted_cellcycle
TTLL5	G11_exhausted_cellcycle
SS18L2	G11_exhausted_cellcycle
MYO19	G11_exhausted_cellcycle
HIGD1A	G11_exhausted_cellcycle
NDUFA6	G11_exhausted_cellcycle
BRMS1	G11_exhausted_cellcycle
SNAPIN	G11_exhausted_cellcycle
TMEM107	G11_exhausted_cellcycle
TMEM11	G11_exhausted_cellcycle
NDUFAF3	G11_exhausted_cellcycle
PLA2G16	G11_exhausted_cellcycle
TMX1	G11_exhausted_cellcycle
TSTD1	G11_exhausted_cellcycle
AP1M1	G11_exhausted_cellcycle
GOLIM4	G11_exhausted_cellcycle
ATP5H	G11_exhausted_cellcycle
SNAP47	G11_exhausted_cellcycle
C16orf13	G11_exhausted_cellcycle
GOLT1B	G11_exhausted_cellcycle
CMPK1	G11_exhausted_cellcycle
BATF	G11_exhausted_cellcycle
SDHB	G11_exhausted_cellcycle
GNG5	G11_exhausted_cellcycle
ARL1	G11_exhausted_cellcycle
NUP54	G11_exhausted_cellcycle
DGUOK	G11_exhausted_cellcycle
ANAPC7	G11_exhausted_cellcycle
CUEDC2	G11_exhausted_cellcycle
COX6C	G11_exhausted_cellcycle
CDK2AP2	G11_exhausted_cellcycle
RBMX2	G11_exhausted_cellcycle
UBE2N	G11_exhausted_cellcycle
SMIM15	G11_exhausted_cellcycle
EIF4E	G11_exhausted_cellcycle
RBM14	G11_exhausted_cellcycle
GTF2F2	G11_exhausted_cellcycle
PDIA6	G11_exhausted_cellcycle
MPC1	G11_exhausted_cellcycle
PSMD7	G11_exhausted_cellcycle
DECR1	G11_exhausted_cellcycle
PFKP	G11_exhausted_cellcycle
RP11-286N22.8	G11_exhausted_cellcycle
SRI	G11_exhausted_cellcycle
DDX23	G11_exhausted_cellcycle
ETFA	G11_exhausted_cellcycle
ENY2	G11_exhausted_cellcycle
MTHFD2	G11_exhausted_cellcycle
CHTF8	G11_exhausted_cellcycle
NAA10	G11_exhausted_cellcycle
BAG4	G11_exhausted_cellcycle
NXT1	G11_exhausted_cellcycle
EDC4	G11_exhausted_cellcycle
CTDSPL2	G11_exhausted_cellcycle
TRIM26	G11_exhausted_cellcycle
PSMD4	G11_exhausted_cellcycle
AIP	G11_exhausted_cellcycle
PRKAG1	G11_exhausted_cellcycle
UQCR10	G11_exhausted_cellcycle
METAP2	G11_exhausted_cellcycle
H2AFZ	G11_exhausted_cellcycle
NOP56	G11_exhausted_cellcycle
GRPEL1	G11_exhausted_cellcycle
ADORA2A	G11_exhausted_cellcycle
UQCRQ	G11_exhausted_cellcycle
ZNHIT3	G11_exhausted_cellcycle
AGK	G11_exhausted_cellcycle
C14orf166	G11_exhausted_cellcycle
DPYSL2	G11_exhausted_cellcycle
PDCL3	G11_exhausted_cellcycle
LYPLA2	G11_exhausted_cellcycle
GFM1	G11_exhausted_cellcycle
RNF5	G11_exhausted_cellcycle
ATPIF1	G11_exhausted_cellcycle
PDHB	G11_exhausted_cellcycle
PDHA1	G11_exhausted_cellcycle
MRPL38	G11_exhausted_cellcycle
OSGEP	G11_exhausted_cellcycle
ZNRD1	G11_exhausted_cellcycle
CCT6A	G11_exhausted_cellcycle
CHMP1A	G11_exhausted_cellcycle
DDX19B	G11_exhausted_cellcycle
DHX9	G11_exhausted_cellcycle
ATP5O	G11_exhausted_cellcycle
ITPA	G11_exhausted_cellcycle
TKT	G11_exhausted_cellcycle
C21orf59	G11_exhausted_cellcycle
TMEM14C	G11_exhausted_cellcycle
SH2D1A	G11_exhausted_cellcycle
DDX54	G11_exhausted_cellcycle
PBDC1	G11_exhausted_cellcycle
PPP2R4	G11_exhausted_cellcycle
PSMB6	G11_exhausted_cellcycle
PHB2	G11_exhausted_cellcycle
CCT3	G11_exhausted_cellcycle
ACP1	G11_exhausted_cellcycle
C7orf49	G11_exhausted_cellcycle
TXLNA	G11_exhausted_cellcycle
USB1	G11_exhausted_cellcycle
UNC45A	G11_exhausted_cellcycle
KARS	G11_exhausted_cellcycle
ADSS	G11_exhausted_cellcycle
LSM1	G11_exhausted_cellcycle
METAP1	G11_exhausted_cellcycle
TMEM258	G11_exhausted_cellcycle
SLC1A5	G11_exhausted_cellcycle
NUCKS1	G11_exhausted_cellcycle
MRPL20	G11_exhausted_cellcycle
PWP1	G11_exhausted_cellcycle
SNRPB	G11_exhausted_cellcycle
ING3	G11_exhausted_cellcycle
RPS27L	G11_exhausted_cellcycle
KIF2A	G11_exhausted_cellcycle
PSMB3	G11_exhausted_cellcycle
NSMCE4A	G11_exhausted_cellcycle
PRKDC	G11_exhausted_cellcycle
CDK5RAP2	G11_exhausted_cellcycle
TEX264	G11_exhausted_cellcycle
EPRS	G11_exhausted_cellcycle
SUMO3	G11_exhausted_cellcycle
TDG	G11_exhausted_cellcycle
SRPRB	G11_exhausted_cellcycle
PROSER1	G11_exhausted_cellcycle
MINOS1	G11_exhausted_cellcycle
IMP4	G11_exhausted_cellcycle
HCFC1	G11_exhausted_cellcycle
TMEM109	G11_exhausted_cellcycle
GORASP2	G11_exhausted_cellcycle
ARFRP1	G11_exhausted_cellcycle
CCDC82	G11_exhausted_cellcycle
FPGS	G11_exhausted_cellcycle
PTPN11	G11_exhausted_cellcycle
R3HDM1	G11_exhausted_cellcycle
MDH2	G11_exhausted_cellcycle
C21orf91	G11_exhausted_cellcycle
RPL22L1	G11_exhausted_cellcycle
SAP130	G11_exhausted_cellcycle
NME1-NME2	G11_exhausted_cellcycle
COPS5	G11_exhausted_cellcycle
SEC13	G11_exhausted_cellcycle
CALU	G11_exhausted_cellcycle
NT5C	G11_exhausted_cellcycle
EIF3I	G11_exhausted_cellcycle
SLC25A39	G11_exhausted_cellcycle
UQCRH	G11_exhausted_cellcycle
DENR	G11_exhausted_cellcycle
CCT7	G11_exhausted_cellcycle
PSMD13	G11_exhausted_cellcycle
PRMT1	G11_exhausted_cellcycle
NAB1	G11_exhausted_cellcycle
PSMA6	G11_exhausted_cellcycle
ADRM1	G11_exhausted_cellcycle
RALY	G11_exhausted_cellcycle
PSMD12	G11_exhausted_cellcycle
MED4	G11_exhausted_cellcycle
DCK	G11_exhausted_cellcycle
PSMB7	G11_exhausted_cellcycle
EXOSC1	G11_exhausted_cellcycle
AHI1	G11_exhausted_cellcycle
CDK6	G11_exhausted_cellcycle
PRDX2	G11_exhausted_cellcycle
C19orf24	G11_exhausted_cellcycle
POLR2L	G11_exhausted_cellcycle
KIAA0196	G11_exhausted_cellcycle
ATP5F1	G11_exhausted_cellcycle
SIT1	G11_exhausted_cellcycle
SRRT	G11_exhausted_cellcycle
BCAS4	G11_exhausted_cellcycle
LMAN1	G11_exhausted_cellcycle
CNPY2	G11_exhausted_cellcycle
UBE2J2	G11_exhausted_cellcycle
ANXA5	G11_exhausted_cellcycle
PDAP1	G11_exhausted_cellcycle
SLX1B	G11_exhausted_cellcycle
MPG	G11_exhausted_cellcycle
AP3S1	G11_exhausted_cellcycle
TMEM14B	G11_exhausted_cellcycle
NDUFB9	G11_exhausted_cellcycle
DDA1	G11_exhausted_cellcycle
GMDS	G11_exhausted_cellcycle
ATG5	G11_exhausted_cellcycle
YWHAQ	G11_exhausted_cellcycle
CCT8	G11_exhausted_cellcycle
NOL7	G11_exhausted_cellcycle
ZFAND2B	G11_exhausted_cellcycle
CAPRIN1	G11_exhausted_cellcycle
NF2	G11_exhausted_cellcycle
MRPL32	G11_exhausted_cellcycle
PSMD8	G11_exhausted_cellcycle
BTG3	G11_exhausted_cellcycle
ANKRD32	G11_exhausted_cellcycle
MAPRE1	G11_exhausted_cellcycle
SMARCE1	G11_exhausted_cellcycle
PSMA2	G11_exhausted_cellcycle
CTR9	G11_exhausted_cellcycle
TIMMDC1	G11_exhausted_cellcycle
BUD31	G11_exhausted_cellcycle
TBCA	G11_exhausted_cellcycle
NOC2L	G11_exhausted_cellcycle
HDAC1	G11_exhausted_cellcycle
HNRNPD	G11_exhausted_cellcycle
DNAJC8	G11_exhausted_cellcycle
WDR83OS	G11_exhausted_cellcycle
DDX47	G11_exhausted_cellcycle
CAND1	G11_exhausted_cellcycle
PARL	G11_exhausted_cellcycle
SEC11A	G11_exhausted_cellcycle
AASDHPPT	G11_exhausted_cellcycle
MTPAP	G11_exhausted_cellcycle
PIH1D1	G11_exhausted_cellcycle
PSMD11	G11_exhausted_cellcycle
TSG101	G11_exhausted_cellcycle
CHTOP	G11_exhausted_cellcycle
COPS6	G11_exhausted_cellcycle
ASB8	G11_exhausted_cellcycle
NAA38	G11_exhausted_cellcycle
OAS3	G11_exhausted_cellcycle
DDB1	G11_exhausted_cellcycle
SNW1	G11_exhausted_cellcycle
STAG1	G11_exhausted_cellcycle
DIABLO	G11_exhausted_cellcycle
PGAM1	G11_exhausted_cellcycle
FAM103A1	G11_exhausted_cellcycle
CNIH1	G11_exhausted_cellcycle
BAK1	G11_exhausted_cellcycle
C12orf44	G11_exhausted_cellcycle
FDFT1	G11_exhausted_cellcycle
ATP6V0E2	G11_exhausted_cellcycle
NCBP1	G11_exhausted_cellcycle
EIF2S2	G11_exhausted_cellcycle
NTMT1	G11_exhausted_cellcycle
PYCR2	G11_exhausted_cellcycle
C7orf73	G11_exhausted_cellcycle
XPO1	G11_exhausted_cellcycle
CNIH4	G11_exhausted_cellcycle
BABAM1	G11_exhausted_cellcycle
ILKAP	G11_exhausted_cellcycle
RAB8A	G11_exhausted_cellcycle
CD2BP2	G11_exhausted_cellcycle
PET100	G11_exhausted_cellcycle
SSBP1	G11_exhausted_cellcycle
SPN	G11_exhausted_cellcycle
UQCRFS1	G11_exhausted_cellcycle
IWS1	G11_exhausted_cellcycle
IFNG	G11_exhausted_cellcycle
MITD1	G11_exhausted_cellcycle
ACLY	G11_exhausted_cellcycle
NBN	G11_exhausted_cellcycle
REXO2	G11_exhausted_cellcycle
LCMT1	G11_exhausted_cellcycle
PPA2	G11_exhausted_cellcycle
DCAF7	G11_exhausted_cellcycle
RIC8A	G11_exhausted_cellcycle
PTPMT1	G11_exhausted_cellcycle
TWF2	G11_exhausted_cellcycle
SIKE1	G11_exhausted_cellcycle
SLX1A	G11_exhausted_cellcycle
UXT	G11_exhausted_cellcycle
OCIAD2	G11_exhausted_cellcycle
ELAC2	G11_exhausted_cellcycle
CBX3	G11_exhausted_cellcycle
OSTC	G11_exhausted_cellcycle
SRP54	G11_exhausted_cellcycle
NIT2	G11_exhausted_cellcycle
LARP7	G11_exhausted_cellcycle
EMC7	G11_exhausted_cellcycle
AKR1A1	G11_exhausted_cellcycle
DESI1	G11_exhausted_cellcycle
NDUFS2	G11_exhausted_cellcycle
NEDD8	G11_exhausted_cellcycle
PFDN1	G11_exhausted_cellcycle
CRTAM	G11_exhausted_cellcycle
PSMA5	G11_exhausted_cellcycle
VKORC1	G11_exhausted_cellcycle
ESYT1	G11_exhausted_cellcycle
MESDC2	G11_exhausted_cellcycle
OPA1	G11_exhausted_cellcycle
ATG3	G11_exhausted_cellcycle
C14orf119	G11_exhausted_cellcycle
IMP3	G11_exhausted_cellcycle
CERS2	G11_exhausted_cellcycle
EIF4E2	G11_exhausted_cellcycle
CPSF1	G11_exhausted_cellcycle
GBAS	G11_exhausted_cellcycle
UTP6	G11_exhausted_cellcycle
C19orf53	G11_exhausted_cellcycle
MTF2	G11_exhausted_cellcycle
TOMM22	G11_exhausted_cellcycle
COX6A1	G11_exhausted_cellcycle
NOP2	G11_exhausted_cellcycle
SMAD2	G11_exhausted_cellcycle
WARS	G11_exhausted_cellcycle
EIF4EBP2	G11_exhausted_cellcycle
ACTR1A	G11_exhausted_cellcycle
MBD4	G11_exhausted_cellcycle
BRAT1	G11_exhausted_cellcycle
TTC1	G11_exhausted_cellcycle
RPS19BP1	G11_exhausted_cellcycle
HADHA	G11_exhausted_cellcycle
SNRPD2	G11_exhausted_cellcycle
CPSF7	G11_exhausted_cellcycle
TUBB4B	G11_exhausted_cellcycle
AZI2	G11_exhausted_cellcycle
SIRPG	G11_exhausted_cellcycle
SDHAF2	G11_exhausted_cellcycle
ANP32A	G11_exhausted_cellcycle
PITHD1	G11_exhausted_cellcycle
NAA15	G11_exhausted_cellcycle
SCNM1	G11_exhausted_cellcycle
EIF3J	G11_exhausted_cellcycle
SNRPA1	G11_exhausted_cellcycle
DCAF11	G11_exhausted_cellcycle
TUFM	G11_exhausted_cellcycle
PAM	G11_exhausted_cellcycle
C22orf39	G11_exhausted_cellcycle
PIP5K1A	G11_exhausted_cellcycle
FAM96B	G11_exhausted_cellcycle
UBTF	G11_exhausted_cellcycle
GSDMD	G11_exhausted_cellcycle
TOR3A	G11_exhausted_cellcycle
SUPT4H1	G11_exhausted_cellcycle
NCBP2	G11_exhausted_cellcycle
TMED3	G11_exhausted_cellcycle
VPS16	G11_exhausted_cellcycle
SLC39A9	G11_exhausted_cellcycle
SMARCB1	G11_exhausted_cellcycle
SNRNP27	G11_exhausted_cellcycle
STT3A	G11_exhausted_cellcycle
MEAF6	G11_exhausted_cellcycle
C19orf43	G11_exhausted_cellcycle
HK1	G11_exhausted_cellcycle
ITGAE	G11_exhausted_cellcycle
ATP6V1D	G11_exhausted_cellcycle
CKLF	G11_exhausted_cellcycle
YIF1A	G11_exhausted_cellcycle
DYNLRB1	G11_exhausted_cellcycle
NDUFA1	G11_exhausted_cellcycle
EFTUD2	G11_exhausted_cellcycle
SLMO2	G11_exhausted_cellcycle
VPS29	G11_exhausted_cellcycle
POLDIP3	G11_exhausted_cellcycle
CRKL	G11_exhausted_cellcycle
SRP9	G11_exhausted_cellcycle
SPTBN1	G11_exhausted_cellcycle
PTBP1	G11_exhausted_cellcycle
NUP88	G11_exhausted_cellcycle
VOPP1	G11_exhausted_cellcycle
PDCD1	G11_exhausted_cellcycle
ERCC1	G11_exhausted_cellcycle
STIP1	G11_exhausted_cellcycle
NDUFA11	G11_exhausted_cellcycle
C19orf70	G11_exhausted_cellcycle
DLD	G11_exhausted_cellcycle
PDCD6	G11_exhausted_cellcycle
C11orf30	G11_exhausted_cellcycle
SLC35B1	G11_exhausted_cellcycle
C4orf48	G11_exhausted_cellcycle
NDUFB4	G11_exhausted_cellcycle
C12orf57	G11_exhausted_cellcycle
MRPS25	G11_exhausted_cellcycle
GALM	G11_exhausted_cellcycle
IFI35	G11_exhausted_cellcycle
CBLL1	G11_exhausted_cellcycle
NUDC	G11_exhausted_cellcycle
CXCR3	G11_exhausted_cellcycle
MIS18BP1	G11_exhausted_cellcycle
